요양기관명,종별,시도,시군구,읍면동,주소,전화번호,홈페이지,개설일자,총의사수,피부과전문의수,좌표X,좌표Y,요양기호
파주성모의원,의원,경기,파주시,파주읍,"경기도 파주시 파주읍 우계로 57-1, (파주읍)",031-954-9119,,41992,1,0,126.8166629,37.8320376,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ2MiQzNjEwMDIjNzEjJDEjJDgjJDgz
파주연합의원,의원,경기,파주시,탄현면,"경기도 파주시 탄현면 하늘소로 106, (정림빌딩)",031-941-4868,,39114,1,0,126.7016318,37.774437599999999,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ4MiQ0NjE0ODEjNjEjJDEjJDQjJDgz
파주제일의원,의원,경기,파주시,파주읍,"경기도 파주시 파주읍 우계로 64, 2층",031-953-9564,,36174,1,0,126.8172806,37.832190500000003,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQ5OSQyNjE4MzIjNjEjJDEjJDAjJDgz
파크뷰의원,의원,경기,파주시,와동동,"경기도 파주시 와석순환로 507, 6층 602~608호 (와동동)",031-939-1100,,41435,2,0,126.76191059999999,37.724583199999998,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ4OSQyNjE4MzIjNDEjJDEjJDgjJDgz
한마음신경외과의원,의원,경기,파주시,아동동,"경기도 파주시 경의로 1821, 2층 (아동동)",031-946-0032,,37390,1,0,126.7773483,37.768323600000002,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ5MiQyNjEyMjIjNTEjJDEjJDIjJDgz
한사랑내과의원,의원,경기,파주시,탄현면,"경기도 파주시 탄현면 사슴벌레로 28, (탄현면)",031-8071-0066,,42235,1,0,126.70271270000001,37.7754251,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ3MiQzNjEwMDIjNjEjJDEjJDQjJDgz
한샘가정의학과의원,의원,경기,파주시,법원읍,"경기도 파주시 법원읍 술이홀로 893, (법원읍)",959-8001,,39939,1,0,126.8739611,37.850725099999998,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ3OSQyNjE0ODEjODEjJDEjJDIjJDgz
한양의원,의원,경기,파주시,금촌동,"경기도 파주시 중앙로 325, (금촌동)",031-941-3656,,34831,1,0,126.7739699,37.764548499999997,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQyIyQ5IyQwMCQ0NjEwMDIjODEjJDEjJDYjJDgz
해맑은의원,의원,경기,파주시,목동동,"경기도 파주시 가온로 106, 대로프라자 101호 (목동동)",031-948-5575,,42066,1,0,126.74432059999999,37.720524699999999,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQ5MiQyNjE0ODEjODEjJDEjJDYjJDgz
365소사벌종합의원,의원,경기,평택시,비전동,"경기도 평택시 평남로 951, 디에이치빌딩 101호,201호 (비전동)",,,45139,1,0,127.1034104,37.005267600000003,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQ3MiQyNjE4MzIjNTEjJDEjJDYjJDgz
365연합의원,의원,경기,평택시,이충동,"경기도 평택시 송탄로40번길 79-16, (이충동)",031-611-2119,,41095,1,0,127.0573059,37.052093200000002,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ2MiQyNjE4MzIjNjEjJDEjJDQjJDgz
365일 열린의원,의원,경기,평택시,지산동,"경기도 평택시 경기대로 1511, 1,2,3층 (지산동)",031-664-3651,,45926,1,0,127.0627106,37.079339699999998,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQ3OSQyNjEwMDIjNzEjJDEjJDgjJDgz
WIP성형외과의원,의원,경기,평택시,고덕동,"경기도 평택시 고덕로 247, 504로 601호~604호,701호~704호 (고덕동)",031-647-0455,,45406,2,0,127.02767590000001,37.036600200000002,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzQxIyQxIyQ3IyQ3MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
강남뷰베스트의원,의원,경기,평택시,평택동,"경기도 평택시 중앙2로 25, 5층 (평택동)",031-692-2789,http://www.viewlady.com/,39204,2,0,127.08987329999999,36.991753600000003,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQ5OSQyNjEyMjIjNTEjJDEjJDYjJDgz
강남셀럽의원,의원,경기,평택시,고덕동,"경기도 평택시 고덕갈평5길 32, 그랜드메디컬타워 7층 705,706호 (고덕동)",031-611-3677,,44389,1,0,127.0474102,37.056557400000003,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQ3OSQzNjE4MzIjNDEjJDEjJDgjJDgz
강남소아청소년과의원,의원,경기,평택시,안중읍,"경기도 평택시 안중읍 안현로서6길 68, 3층",031-681-6555,,42562,1,0,126.9216156,36.9847915,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQ2MiQzNjE4MzIjNDEjJDEjJDQjJDgz
강남재준성형외과의원,의원,경기,평택시,합정동,"경기도 평택시 평택5로20번길 38, (합정동)",031-647-3119,,41725,1,0,127.1138885,36.989957199999999,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQ5OSQyNjEyMjIjNDEjJDEjJDQjJDgz
건강드림내과의원,의원,경기,평택시,지산동,"경기도 평택시 지산로 64, 1,2,3,4,5층 (지산동)",031-666-8275,,38575,6,0,127.06206469999999,37.079713400000003,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQyIyQ1IyQwMCQyNjEyMjIjNTEjJDEjJDIjJDgz
계현정형외과의원,의원,경기,평택시,합정동,"경기도 평택시 중앙로 296, (합정동)",031-618-6600,,36644,1,0,127.11553809999999,36.990476600000001,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQ4OSQyNjEwMDIjODEjJDEjJDYjJDgz
고대닥터정의원,의원,경기,평택시,신장동,"경기도 평택시 탄현1로 160, 1,2,3층 (신장동)",031-666-3516,,44902,3,0,127.0538997,37.074181799999998,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ5OSQyNjEwMDIjNDEjJDEjJDQjJDgz
고덕더맑은의원,의원,경기,평택시,고덕동,"경기도 평택시 함박산9길 3, 3,4층 (고덕동)",,,45670,2,0,127.0314485,37.039248499999999,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzUxIyQxIyQxIyQ2MiQ0NjE0ODEjNTEjJDEjJDYjJDgz
고덕바른소아청소년과의원,의원,경기,평택시,고덕동,"경기도 평택시 함박산8길 31, 201호,202호 (고덕동)",031-8054-8875,,45366,1,0,127.0315337,37.0385834,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ5MiQzNjEwMDIjODEjJDEjJDYjJDgz
고덕숲가정의학과의원,의원,경기,평택시,고덕동,"경기도 평택시 고덕갈평6길 29, 2층 207호~209호 (고덕동)",031-647-3984,,45709,1,0,127.0474399,37.057302700000001,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzUxIyQxIyQ1IyQ3OSQyNjEyMjIjNDEjJDEjJDgjJDgz
고덕스카이정형외과의원,의원,경기,평택시,고덕동,"경기도 평택시 고덕중앙2로 39, 고은메디타워 6,7층 (고덕동)",031-8054-7507,,44888,2,0,127.0402869,37.045190300000002,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQxIyQ4MiQzNjE4MzIjNjEjJDEjJDQjJDgz
고덕연세내과의원,의원,경기,평택시,고덕동,"경기도 평택시 고덕중앙로 200-4, 우성고덕타워 801,803-807호 (고덕동)",031-647-4100,,44692,2,0,127.0442098,37.047773300000003,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQwMyQ0NjEwMDIjNTEjJDEjJDYjJDgz
고려웰니스의원,의원,경기,평택시,안중읍,"경기도 평택시 안중읍 안현로서8길 23, 동흥빌딩 3,5층",031-684-1800,,39318,1,0,126.9227679,36.979070399999998,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ3MiQzNjE4MzIjNTEjJDEjJDIjJDgz
고윤희산부인과외과의원,의원,경기,평택시,용이동,"경기도 평택시 용죽2로 32-44, 리더스타워 3층 303~306호호 (용이동)",031-692-8005,,41516,2,0,127.1255199,36.992436599999998,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQwMyQzNjE0ODEjNDEjJDEjJDgjJDgz
고은미래의원,의원,경기,평택시,비전동,"경기도 평택시 비전5로 11, 301호 (비전동)",031-654-5100,,43006,1,0,127.1126122,37.0001234,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQxIyQ4OSQyNjE0ODEjNDEjJDEjJDgjJDgz
군문메디컬의원,의원,경기,평택시,군문동,"경기도 평택시 원평로25번길 61-1, 3층 (군문동, 주공플라자)",691-2119,,42075,1,0,127.0830081,36.986189299999999,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQxMyQzNjEyMjIjNTEjJDEjJDIjJDgz
굿라인의원,의원,경기,평택시,평택동,"경기도 평택시 평택로32번길 34, 라이트짐 5층 (평택동)",031-647-0170,,44558,1,0,127.0896189,36.991301,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQzIyQ4MiQ0NjE0ODEjNTEjJDEjJDYjJDgz
굿맨의원,의원,경기,평택시,안중읍,"경기도 평택시 안중읍 안중로 137, (안중읍)",031-681-3727,,37561,1,0,126.93173640000001,36.989027299999997,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ3MiQzNjE4MzIjODEjJDEjJDIjJDgz
굿모닝내과의원,의원,경기,평택시,통복동,"경기도 평택시 중앙로 2, 2층 (통복동)",031-654-9990,,40604,1,0,127.0835289,36.995412199999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ1IyQ3MiQ0NjE0ODEjNjEjJDEjJDgjJDgz
그레이시 여성의원,의원,경기,평택시,,"경기도 평택시 세교8길 30, 세교디오네프라자 2층 204-205호 (세교동)",031-647-0963,,44720,1,0,127.0907222,37.009050500000001,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQ4OSQyNjE0ODEjNzEjJDEjJDgjJDgz
김군홍의원,의원,경기,평택시,안중읍,"경기도 평택시 안중읍 안중로 141, 엘에이치알 1동 3층 301호",031-683-0080,,41396,1,0,126.9320453,36.989128899999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ5MiQyNjE4MzIjODEjJDEjJDYjJDgz
김두희가정의학과의원,의원,경기,평택시,서정동,"경기도 평택시 송탄로 220, BK프라자 2층 (서정동)",031-665-6765,,37179,1,0,127.058525,37.063401499999998,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzUxIyQxIyQxIyQxMyQyNjE4MzIjNDEjJDEjJDQjJDgz
나정일내과의원,의원,경기,평택시,서정동,"경기도 평택시 서정역로26번길 3, 2층 (서정동)",031-667-0377,,35606,1,0,127.0559312,37.056472999999997,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQwMyQzNjE4MzIjODEjJDEjJDIjJDgz
늘푸른가정의학과의원,의원,경기,평택시,세교동,"경기도 평택시 세교6로 45, 220동 2층 202,203호 (세교동, 힐스테이트 평택2차)",031-655-0977,,43530,1,0,127.0866453,37.010210399999998,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ3MiQzNjE4MzIjNzEjJDEjJDgjJDgz
다시봄날의원,의원,경기,평택시,평택동,"경기도 평택시 중앙2로 13, 11층 1101,1102호 (평택동)",031-8088-7575,,44084,1,0,127.0886955,36.991913500000003,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ2MiQ0NjE0ODEjNjEjJDEjJDAjJDgz
다온튼튼정형외과의원,의원,경기,평택시,용이동,"경기도 평택시 용죽3로 18, 2,3층 (용이동)",031-652-3399,,43601,1,0,127.1256329,36.993552899999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQwMyQyNjEwMDIjNjEjJDEjJDQjJDgz
다은의원,의원,경기,평택시,합정동,"경기도 평택시 중앙2로 121, 3층일부, 2층 (합정동)",031-8094-0320,,45190,1,0,127.1003291,36.989984100000001,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQ3IyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz
다편안신경외과의원,의원,경기,평택시,비전동,"경기도 평택시 비전5로 11, 302,303,304,305호 (비전동)",031-8054-8288,,43028,1,0,127.1126122,37.0001234,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ5IyQxMyQzNjEwMDIjNTEjJDEjJDYjJDgz
닥터박의원,의원,경기,평택시,평택동,"경기도 평택시 중앙2로 25, (평택동)",031-655-8272,https://drpark.modoo.at/,44078,1,0,127.08987329999999,36.991753600000003,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQ3OSQ0NjE0ODEjNjEjJDEjJDgjJDgz
닥터한코스메딕의원(Dr.Hans CosMedic Clinic),의원,경기,평택시,팽성읍,"경기도 평택시 팽성읍 신흥북로29번길 40-22, 5층",031-647-3279,,43424,1,0,127.0467426,36.9636383,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzQxIyQxIyQ3IyQ3OSQyNjE4MzIjNDEjJDEjJDgjJDgz
더365의원,의원,경기,평택시,고덕동,"경기도 평택시 고덕로3길 22, 2~5층 (고덕동)",031-665-9011,,45673,1,0,127.0265678,37.037115499999999,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzUxIyQxIyQxIyQ3MiQzNjEwMDIjNjEjJDEjJDgjJDgz
더라인의원,의원,경기,평택시,소사동,"경기도 평택시 소사5길 24, 303호일부,302호 (소사동)",031-654-5675,,44978,1,0,127.12697420000001,36.990531099999998,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQwMyQzNjEwMDIjODEjJDEjJDYjJDgz
더청담마취통증의학과의원,의원,경기,평택시,통복동,"경기도 평택시 통복시장2로39번길 17, 1층 (통복동)",031-656-1470,,45384,1,0,127.0872505,36.996732100000003,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ5IyQ4OSQzNjE0ODEjNTEjJDEjJDYjJDgz
드림아이소아청소년과의원,의원,경기,평택시,동삭동,"경기도 평택시 동삭1로22번길 19-15, 3층 301호 (동삭동)",031-656-5575,,44229,1,0,127.09329289999999,37.020373999999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQ3IyQwMyQyNjEwMDIjNDEjJDEjJDgjJDgz
드림한마음재활의학과의원,의원,경기,평택시,고덕동,"경기도 평택시 고덕중앙로 200-18, 307호~312호 (고덕동)",031-668-9953,,45436,1,0,127.0449309,37.046807899999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQzIyQ3OSQzNjE0ODEjNTEjJDEjJDIjJDgz
디오뜨의원,의원,경기,평택시,고덕동,"경기도 평택시 고덕국제대로 77, 301동 4층 4110~4114호 (고덕동, 힐스테이트 고덕 센트럴)",031-666-5788,,46185,1,0,127.0425334,37.043985399999997,JDU4MTI3MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzIxIyQxIyQ1IyQ5OSQzNjEwMDIjNzEjJDEjJDgjJDgz
로뎀나무내과의원,의원,경기,평택시,합정동,"경기도 평택시 중앙로 82-1, (합정동)",031-654-1905,,42542,1,0,127.0922577,36.993712899999998,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQxMyQzNjEyMjIjNTEjJDEjJDIjJDgz
룩스미의원,의원,경기,평택시,비전동,"경기도 평택시 비전5로 16, 프라우빌딩 4층 404-나,405,406-가호 (비전동)",031-616-1211,,43630,1,0,127.1132563,36.999842999999998,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQzIyQ4OSQzNjEyMjIjNTEjJDEjJDYjJDgz
리드엠의원,의원,경기,평택시,평택동,"경기도 평택시 평택로32번길 2, 2층 (평택동)",031-652-2902,,42499,1,0,127.0883499,36.990608000000002,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ3MiQyNjEwMDIjNTEjJDEjJDYjJDgz
리멤버피부과의원 평택고덕점,의원,경기,평택시,고덕동,"경기도 평택시 고덕중앙로 200-4, 416,417,418,419,420호 (고덕동)",031-611-1070,,44575,1,1,127.0442098,37.047773300000003,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ2MiQyNjEyMjIjNjEjJDEjJDAjJDgz
리앤샤인의원,의원,경기,평택시,용이동,"경기도 평택시 용죽3로 18, 2층 (용이동)",031-655-2275,,44831,1,0,127.1256329,36.993552899999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ5OSQ0NjE0ODEjNDEjJDEjJDgjJDgz
리톤의원,의원,경기,평택시,서정동,"경기도 평택시 특구로 42, 1,2층 (서정동)",031-8029-5577,http://retoneclinic.com/,46163,1,0,127.06369479999999,37.069300699999999,JDU4MTI3MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzIxIyQxIyQ1IyQ3OSQ0NjEwMDIjNjEjJDEjJDQjJDgz
마디의원,의원,경기,평택시,안중읍,"경기도 평택시 안중읍 안현로서8길 17, 5층",031-681-6675,,40717,1,0,126.923344,36.978744300000002,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ4OSQyNjE4MzIjODEjJDEjJDYjJDgz
맘시티소아청소년과의원,의원,경기,평택시,칠원동,"경기도 평택시 신촌2로 22, 맘스스퀘어B동 3층 310,311호 (칠원동)",031-663-1275,,43865,1,0,127.1040567,37.0260471,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ3MiQyNjE4MzIjNjEjJDEjJDAjJDgz
메가비뇨의학과의원,의원,경기,평택시,평택동,"경기도 평택시 평택로32번길 25, 3층 (평택동)",,https://megauro-pt.com,45138,1,0,127.0890047,36.991427299999998,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQzIyQ5MiQzNjE0ODEjNDEjJDEjJDgjJDgz
메디케어의원,의원,경기,평택시,안중읍,"경기도 평택시 안중읍 안현로서8길 57, 붐붐프라자 202,205-3,209,301,302,304호",031-681-8000,,44827,10,0,126.919408,36.97907,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQ4OSQzNjE4MzIjNTEjJDEjJDYjJDgz
모산이음산부인과의원,의원,경기,평택시,,"경기도 평택시 지제동삭1로 208, 3층 (동삭동)",031-616-0100,,45559,1,0,127.0889023,37.0171554,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQ3IyQ5MiQ0NjE0ODEjNTEjJDEjJDIjJDgz
미래이비인후과소아청소년과의원,의원,경기,평택시,비전동,"경기도 평택시 비전5로 20-24, 312,313호 (비전동)",031-647-3500,,43882,2,0,127.1141665,36.998874700000002,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQxIyQwMyQ0NjEwMDIjNDEjJDEjJDgjJDgz
미리내의원,의원,경기,평택시,이충동,"경기도 평택시 송탄로 71, 가온프라자 2층 (이충동)",031-611-1218,,40416,2,0,127.0557258,37.051674200000001,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQzIyQ4MiQyNjE4MzIjODEjJDEjJDIjJDgz
미성형외과의원,의원,경기,평택시,평택동,"경기도 평택시 평택로32번길 10, (평택동)",031-651-4632,,37660,1,0,127.0886806,36.990766800000003,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ5OSQzNjEwMDIjNTEjJDEjJDIjJDgz
미앤미의원,의원,경기,평택시,평택동,"경기도 평택시 중앙2로 13, 204호 (평택동)",031-656-8875,,43763,1,0,127.08856249999999,36.991957900000003,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQ3IyQ5MiQzNjEwMDIjNjEjJDEjJDQjJDgz
미앤클린의원,의원,경기,평택시,비전동,"경기도 평택시 비전5로 20-30, 205,206호 (비전동)",031-651-7288,,40316,1,0,127.1151272,36.998920499999997,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQzIyQ5MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
바로그의원,의원,경기,평택시,평택동,"경기도 평택시 평택로32번길 25, 1층 (평택동)",031-652-5670,https://barogclinic.com/branch/br32/subindex.php,45852,1,0,127.0890047,36.991427299999998,JDU4MTI3MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzExIyQxIyQzIyQ5MiQzNjE0ODEjNjEjJDEjJDgjJDgz
박인호피부과의원,의원,경기,평택시,안중읍,"경기도 평택시 안중읍 안현로서8길 17, 8층",031-683-8626,http://blog.naver.com/inhers_skin,41318,1,1,126.923344,36.978744300000002,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ4MiQyNjEwMDIjODEjJDEjJDYjJDgz
보람외과의원,의원,경기,평택시,통복동,"경기도 평택시 평택로 102, (통복동)",031-652-1024,,37685,1,0,127.0834957,36.995877999999998,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQyIyQzIyQwMCQyNjE0ODEjNzEjJDEjJDgjJDgz
봄피부과의원,의원,경기,평택시,서정동,"경기도 평택시 경기대로 1365, 5층 (서정동)",031-647-0468,,45041,1,1,127.0636646,37.067003900000003,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQyIyQ1IyQwMCQzNjE4MzIjODEjJDEjJDYjJDgz
뷰티라운지의원,의원,경기,평택시,고덕동,"경기도 평택시 고덕중앙로 200-4, 우성고덕타워 1101호~1108호,1118호 (고덕동)",031-662-0801,http://pyeongtaek.beautyloungeclinic.com/,45489,1,0,127.0442098,37.047773300000003,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQzIyQwMyQyNjEyMjIjNjEjJDEjJDAjJDgz
뷰티온의원평택고덕점,의원,경기,평택시,고덕동,"경기도 평택시 고덕중앙로 218, 507호~512호 (고덕동)",031-647-0862,,45280,1,0,127.0449637,37.047898400000001,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzUxIyQxIyQ1IyQ5OSQzNjEwMDIjNDEjJDEjJDgjJDgz
블리비의원,의원,경기,평택시,평택동,"경기도 평택시 중앙2로 13, 3층 303,304,304-1호 (평택동)",1833-9578,,44182,1,0,127.0886955,36.991913500000003,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQ3IyQ5MiQ0NjEwMDIjODEjJDEjJDYjJDgz
사랑의의원,의원,경기,평택시,세교동,"경기도 평택시 세교공원로 66, 상가2동 2층 201, 205호 (세교동, 부영아파트)",031-654-0654,,37868,1,0,127.08528219999999,37.003594800000002,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ4OSQyNjE4MzIjNTEjJDEjJDIjJDgz
삼성드림소아청소년과의원,의원,경기,평택시,용이동,"경기도 평택시 용죽3로 24, 2층 201호 (용이동)",031-647-0755,,43627,1,0,127.12541469999999,36.994106199999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQzIyQ4OSQyNjE4MzIjODEjJDEjJDYjJDgz
삼성성모연합의원,의원,경기,평택시,비전동,"경기도 평택시 비전4로 142, 3층 301, 302호 (비전동)",031-652-6114,,45589,2,0,127.107209,37.008783000000001,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzQxIyQyIyQ3IyQwMCQzNjEwMDIjNjEjJDEjJDQjJDgz
삼성전자(주) 평택부속의원,의원,경기,평택시,고덕동,"경기도 평택시 삼성로 144, 삼성전자(주) 평택캠퍼스 복지동 2층 (고덕동)",031-6191-1004,,42977,2,0,127.0519477,37.0374993,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQwMyQzNjEyMjIjNjEjJDEjJDQjJDgz
삼성조은내과의원,의원,경기,평택시,안중읍,"경기도 평택시 안중읍 안현로 429, 3층 (서경타워)",031-683-7000,,39574,3,0,126.9316706,36.9881472,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ2MiQyNjE0ODEjNjEjJDEjJDQjJDgz
새서울의원,의원,경기,평택시,팽성읍,"경기도 평택시 팽성읍 안정쇼핑로 36, (팽성읍)",031-691-3537,,37289,1,0,127.04625710000001,36.960852299999999,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzUxIyQxIyQxIyQ3MiQ0NjE0ODEjODEjJDEjJDIjJDgz
샤렌의원,의원,경기,평택시,서정동,"경기도 평택시 관광특구로 36, 301호 (서정동, 송탄빌딩)",031-662-1881,,39260,2,0,127.0627107,37.066519999999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQxMyQzNjE4MzIjNjEjJDEjJDQjJDgz
서울강남내과의원,의원,경기,평택시,비전동,"경기도 평택시 비전5로 11, (비전동)",031-647-6771,,42520,1,0,127.1126122,37.0001234,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ4MiQzNjEyMjIjNDEjJDEjJDgjJDgz
서울내과의원,의원,경기,평택시,합정동,"경기도 평택시 평택4로 46, (합정동)",031-618-7582,,36104,2,0,127.10095029999999,36.991823199999999,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQzIyQ3MiQzNjEwMDIjNjEjJDEjJDgjJDgz
서울더블유내과평택고덕점의원,의원,경기,평택시,고덕동,"경기도 평택시 고덕갈평6길 29, 삼성메디컬타워 503,504,505,506,507,508호 (고덕동)",031-647-4030,,44985,2,0,127.0474399,37.057302700000001,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ2MiQzNjE0ODEjNjEjJDEjJDQjJDgz
