등급,요양기관명,시도,시군구,전화,홈페이지,후크,문의폼,카카오채널,방침페이지,HTTP,점검일
2,메종드엠의원,서울,서초구,02-533-7001,https://mdem.co.kr/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생,2,O,https://mdem.co.kr/member/policy.jsp,200,2026-08-06
2,메티의원,서울,서초구,02-3442-3330,http://www.meticlinic.com/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,미즈러브여성비뇨의학과의원,서울,서초구,02-3447-6363,http://www.mizlove.com/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생,1,,http://www.mizlove.com/bbs/content.php?co_id=privacy,200,2026-08-06
2,바롬의원,서울,서초구,02-594-3644,http://www.varomclinic.co.kr/,모바일 가로스크롤 발생 / 푸터 카피라이트 2007 — 방치 인상,0,O,https://www.varomclinic.co.kr/privacy,200,2026-08-06
2,반포리움성형외과의원,서울,서초구,02-535-7582,https://banpoleeum.com/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 개인정보처리방침 없음,4,,,200,2026-08-06
2,보니따의원,서울,서초구,02-3444-1535,http://www.bonitadr.com/,개인정보처리방침 없음,0,O,,200,2026-08-06
2,본아이성형외과의원,서울,서초구,02-1899-7233,http://www.boneeye.co.kr/,모바일 가로스크롤 발생 / 푸터 카피라이트 2016 — 방치 인상,1,O,https://www.boneeye.co.kr/theme/weaver/bbs/privacy.php,200,2026-08-06
2,봄스피부과의원,서울,서초구,02-535-8055,http://www.bomsskin.com/,푸터 카피라이트 2012 — 방치 인상,3,O,javascript:void(0);,200,2026-08-06
2,뷔엘성형외과의원,서울,서초구,,https://www.vlprs.com/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨,3,,https://www.notion.so/3130b6f3c13280ea9a38e0cef484fc3b?source=copy_link,200,2026-08-06
2,뷰티라운지의원,서울,서초구,02-6248-7582,http://bangbae.beautyloungeclinic.com/,HTTPS 미설정(http로만 접속) / 개인정보처리방침 없음 / 푸터 카피라이트 2022 — 방치 인상,0,O,,200,2026-08-06
2,브라운성형외과의원,서울,서초구,02-518-2400,http://www.braunps.co.kr/,모바일 가로스크롤 발생 / 푸터 카피라이트 2009 — 방치 인상,3,O,https://www.braunps.co.kr/bbs/page.php?hid=privacy,200,2026-08-06
2,브라운아이의원,서울,서초구,3477-7774,http://www.browneye.co.kr/,HTTPS 미설정(http로만 접속),0,O,http://www.browneye.co.kr/?act=info.privacy,200,2026-08-06
2,브라이튼피부과의원,서울,서초구,02-6953-8480,http://brightenskin.co.kr/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 개인정보처리방침 없음,0,O,,200,2026-08-06
2,비티성형외과의원,서울,서초구,,https://www.btprs.co.kr/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생,3,O,javascript:pop_private(),200,2026-08-06
2,새하얀피부과의원,서울,서초구,02-583-2500,http://www.whitskin.com/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생,1,,http://www.whitskin.com/2021/member/member01.php,200,2026-08-06
2,서초아가페의원,서울,서초구,02-591-3056,http://www.agapeclinic.kr/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,셀린의원,서울,서초구,02-532-2550,https://www.cellinclinic9.com/,viewport 없음 — 모바일 미대응,2,O,https://www.cellinclinic9.com/member/popupPrivacy.php,200,2026-08-06
2,순플러스성형외과의원,서울,서초구,02-547-1705,http://www.soonplus.com/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생,0,O,http://www.soonplus.com/bbs/content.php?co_id=privacy,200,2026-08-06
2,아나모헤어플란트의원,서울,서초구,02-553-7573,http://www.anamo.co.kr/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응,0,O,http://www.anamo.co.kr/#,200,2026-08-06
2,아바(ava)성형외과의원,서울,서초구,,https://www.ava-ps.com/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,아우름의원,서울,서초구,02-594-0080,http://www.aurumclinic.co.kr/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 개인정보처리방침 없음 / 푸터 카피라이트 2014 — 방치 인상,3,O,,200,2026-08-06
2,아이러브피부과의원,서울,서초구,02-553-1060,http://www.iloveskin.kr/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 푸터 카피라이트 2015 — 방치 인상,0,O,http://www.iloveskin.kr/bbs/content.php?co_id=privacy,200,2026-08-06
2,아티크의원,서울,서초구,02-532-7700,https://artiqueclinic.com/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생,1,O,https://artiqueclinic.com/bbs/content.php?co_id=privacy,200,2026-08-06
2,알유(RU)성형외과의원,서울,서초구,02-594-4000,https://www.ruprs.com/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생,0,O,https://www.ruprs.com/bbs/content.php?co_id=privacy,200,2026-08-06
2,에이아이의원,서울,서초구,02-3472-4485,http://www.ailove.co.kr/,HTTPS 미설정(http로만 접속) / 개인정보처리방침 없음,0,,,200,2026-08-06
2,에이치성형외과의원,서울,서초구,02-3447-0100,http://www.ys100ps.co.kr/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생,2,,http://www.ys100ps.co.kr/bbs/content.php?co_id=privacy,200,2026-08-06
2,에톤성형외과의원,서울,서초구,02-518-9990,https://etonne.kr/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 개인정보처리방침 없음,0,O,,200,2026-08-06
2,연세스타피부과의원,서울,서초구,02-582-0828,http://www.mystarskin.co.kr/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응,2,O,https://www.mystarskin.co.kr/index.php/member/privacy/51,200,2026-08-06
2,연세크라운비뇨의학과의원,서울,서초구,02-588-2119,http://www.crownclinic.co.kr/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 푸터 카피라이트 2021 — 방치 인상,1,O,http://www.crownclinic.co.kr/bbs/content.php?co_id=privacy,200,2026-08-06
2,연세탑뷰티의원,서울,서초구,02-533-4287,http://www.sbclinic.kr/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응,1,,http://www.sbclinic.kr/#,200,2026-08-06
2,영영영의원,서울,서초구,,https://www.000clinic.com/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨,0,O,https://www.000clinic.com/member/privacy.html,200,2026-08-06
2,오현숙내과의원,서울,서초구,02-523-5588,http://doctorohclinic.com/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응,0,,javascript:OpenMemberPrivate();,200,2026-08-06
2,와이케이(YK)박윤기피부과의원,서울,서초구,02-6052-1125,http://www.kangskin.co.kr/,HTTPS 미설정(http로만 접속) / 개인정보처리방침 없음,1,O,,200,2026-08-06
2,완성형외과의원,서울,서초구,02-546-0222,https://wanprs.com/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생,0,O,https://wanprs.com/bbs/content.php?co_id=privacy,200,2026-08-06
2,위즈미여성의원,서울,서초구,02-2651-3030,http://wmclinic.co.kr/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨,2,O,http://wmclinic.co.kr/page/?pid=privacy,200,2026-08-06
2,윌성형외과의원,서울,서초구,02-532-8874,http://www.willps.co.kr/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 개인정보처리방침 없음,2,,,200,2026-08-06
2,윔의원,서울,서초구,070-4466-5495,https://www.wimclinic.com/oursoap,개인정보처리방침 없음,0,O,,200,2026-08-06
2,유에이치셀의원,서울,서초구,02-2135-4393,https://seocho.uhcell.com/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 개인정보처리방침 없음,0,O,,200,2026-08-06
2,유픽의원,서울,서초구,02-6160-5000,https://gn.upicclinic.com/,푸터 카피라이트 2022 — 방치 인상,2,O,https://gn.upicclinic.com/sub/privacy,200,2026-08-06
2,이수메디스톤비뇨의학과의원,서울,서초구,02-537-8272,http://www.medistone.co.kr/web/index.php,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 개인정보처리방침 없음 / 푸터 카피라이트 2000 — 방치 인상,0,,,200,2026-08-06
2,이종우비뇨의학과의원,서울,서초구,02-532-6781,https://www.ljwuro.co.kr/,모바일 가로스크롤 발생 / 개인정보처리방침 없음,0,O,,200,2026-08-06
2,이춘봉피부과의원,서울,서초구,594-0338,http://www.lcbskin.com/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨,17,,https://lcbskin.com/policies/privacy-policy,200,2026-08-06
2,임이석테마피부과의원,서울,서초구,3446-1110,http://www.beautyskin.kr/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생 / 푸터 카피라이트 2019 — 방치 인상,2,O,https://www.beautyskin.kr/member/privacy.php,200,2026-08-06
2,자스민피부과의원,서울,서초구,02-3481-2114,http://www.jasminett.com/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,저스트성형외과의원,서울,서초구,02-536-3700,http://justprs.com/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 개인정보처리방침 없음 / 푸터 카피라이트 2022 — 방치 인상,1,,,200,2026-08-06
2,제로피부과의원,서울,서초구,02-535-4988,https://www.zerodermaclinic.com/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨,1,,javascript:pop_private(),200,2026-08-06
2,지디에스성형외과의원,서울,서초구,02-573-7515,http://www.gdsprs.com/,HTTPS 미설정(http로만 접속) / viewport 없음 — 모바일 미대응,0,O,http://www.gdsprs.com/bbs/content.php?co_id=privacy,200,2026-08-06
2,지앤영피부과의원,서울,서초구,02-3486-2420,http://www.gnyoungskin.com/,HTTPS 미설정(http로만 접속) / 모바일 가로스크롤 발생,0,O,http://www.gnyoungskin.com/bbs/content.php?co_id=privacy,200,2026-08-06
2,차민성형외과의원,서울,서초구,02-517-0120,http://chaminst.com/,HTTPS 미설정(http로만 접속) / 푸터 카피라이트 2022 — 방치 인상,1,O,http://chaminst.com/bbs/content.php?co_id=privacy,200,2026-08-06
2,카라멜성형외과의원,서울,서초구,02-543-6010,http://www.eightps.com/,푸터 카피라이트 2020 — 방치 인상,2,O,https://www.eightprs.com/page/privacy,200,2026-08-06
2,클레이성형외과의원,서울,서초구,02-516-1368,http://www.drclay.co.kr/,HTTPS 미설정(http로만 접속),0,O,http://www.drclay.co.kr/Privacy,200,2026-08-06
2,클린업피부과의원,서울,서초구,02-561-0007,http://www.upskin.co.kr/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생 / 개인정보처리방침 없음 / 푸터 카피라이트 2020 — 방치 인상,12,,,200,2026-08-06
2,톡스앤필의원,서울,서초구,534-4842,http://www.blsclinic.com/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생,0,,https://www.blsclinic.com/brand/policy/privacyPolicy.php,200,2026-08-06
2,플로체여성의원,서울,서초구,02-514-1454,http://www.flocewoman.com/index.asp,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생 / 푸터 카피라이트 2007 — 방치 인상,6,,http://www.flocewoman.com/member/privacy.php,200,2026-08-06
2,한미인(韓美人)의원,서울,서초구,02-532-6485,http://blog.naver.com/braunwaldhd,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,핸슨의원,서울,서초구,532-8053,http://www.drhansen.kr/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생,0,,http://drhansen.kr/?privacy=terms&tabIdx=0,200,2026-08-06
2,허스킨의원,서울,서초구,02-3482-7006,http://www.rbskin.com/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 개인정보처리방침 없음,0,,,,2026-08-06
2,호움산부인과의원,서울,서초구,02-548-9400,http://www.mediflower.co.kr/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 개인정보처리방침 없음 / 푸터 카피라이트 2018 — 방치 인상,0,O,,200,2026-08-06
2,히포크라타의원,서울,서초구,02-591-9970,http://hippocrata.com/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 개인정보처리방침 없음,0,O,,200,2026-08-06
2,라렌의원,서울,성동구,02-2299-2733,http://lareinegroup.co.kr/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,베르니포레의원,서울,성동구,02-355-0117,http://www.verniclinic.co.kr/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 개인정보처리방침 없음,5,O,,200,2026-08-06
2,스페이스피부과의원,서울,성동구,02-2298-8280,http://www.spacederma.co.kr/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생 / 개인정보처리방침 없음,0,O,,200,2026-08-06
2,연세유앤외과의원,서울,성동구,02-2282-2755,http://www.btdoctor.co.kr/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,파스텔휴먼피부과의원,서울,성동구,02-6953-7771,http://pastelskin.com/,HTTPS 미설정(http로만 접속) / 개인정보처리방침 없음,0,O,,200,2026-08-06
2,고운숨결내과의원,서울,성북구,925-9696,http://www.sumsori.com/,HTTPS 미설정(http로만 접속) / 개인정보처리방침 없음,0,,,200,2026-08-06
2,돈암고운세상피부과의원,서울,성북구,926-1007,http://www.beautyforever.co.kr/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨,3,,https://www.beautyforever.co.kr/etc/privacy.php,200,2026-08-06
2,듀오피부과의원,서울,성북구,922-3723,http://www.duoclinic.co.kr/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,메이저피부과의원,서울,성북구,02-927-1925,http://majorskin.co.kr/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생,0,O,https://majorskin.co.kr/?privacy=terms&tabIdx=0,200,2026-08-06
2,연세속편한의원,서울,성북구,02-967-3333,http://www.ezsok.com/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생 / 개인정보처리방침 없음,2,,,200,2026-08-06
2,지인산부인과의원,서울,성북구,02-923-8888,http://www.huu.kr/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 푸터 카피라이트 2011 — 방치 인상,2,,https://www.huu.kr/member/privacy.html,200,2026-08-06
2,차앤박피부과의원,서울,성북구,02-922-2900,http://www.cnpskin.com/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생,2,O,https://www.cnpskin.com/pc/cnp/terms/privacy-notice.html,200,2026-08-06
2,박신성내과의원,서울,송파구,02-412-7582,http://www.sclinic.kr/index.asp,HTTPS 미설정(http로만 접속) / viewport 없음 — 모바일 미대응,0,,http://www.sclinic.kr/notice/notice_v.asp?srno=1862421,200,2026-08-06
2,베스탑비뇨기과의원,서울,송파구,02-416-4747,http://www.bestopclinic.com/,HTTPS 미설정(http로만 접속) / 모바일 가로스크롤 발생 / 푸터 카피라이트 2019 — 방치 인상,2,,http://www.bestopclinic.com/?mode=privacy,200,2026-08-06
