요양기관명,종별,시도,시군구,읍면동,주소,전화번호,홈페이지,개설일자,총의사수,피부과전문의수,좌표X,좌표Y,요양기호
아산유내과의원,의원,서울,광진구,능동,"서울특별시 광진구 천호대로 556, 3층 (능동)",02-457-9589,http://asanu.co.kr,39534,1,0,127.07971329999999,37.556735400000001,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzQxIyQyIyQ3IyQwMCQyNjE4MzIjNDEjJDEjJDgjJDgz
연세.모던피부과의원,의원,서울,광진구,중곡동,"서울특별시 광진구 천호대로 635, 2.3층 (중곡동)",02-455-0063,http://,33275,1,1,127.0883333,37.554096700000002,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ3OSQyNjE0ODEjNjEjJDEjJDgjJDgz
예인피부과의원,의원,서울,광진구,중곡동,"서울특별시 광진구 천호대로 561, 3층 (중곡동)",02-3436-4476,http://www.yeinskin.net/01_intro/01_intro.php,39196,1,1,127.0806809,37.557130800000003,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ4OSQyNjE4MzIjNjEjJDEjJDQjJDgz
제니바의원,의원,서울,광진구,자양동,"서울특별시 광진구 아차산로 220, 3층 (자양동)",02-469-7541,jenivaclinic.com/,38483,1,0,127.0676643,37.540639900000002,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ5OSQzNjEwMDIjODEjJDEjJDYjJDgz
주민내과의원,의원,서울,광진구,자양동,"서울특별시 광진구 뚝섬로 533, 2층 (자양동)",02-498-4353,www.juminhealth.co.kr/,33730,1,0,127.06952699999999,37.535165599999999,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzExIyQxIyQzIyQ5OSQyNjEyMjIjNzEjJDEjJDgjJDgz
코넬비뇨의학과의원,의원,서울,광진구,중곡동,"서울특별시 광진구 천호대로 559, 아스하임 4층 2호 (중곡동)",02-468-8119,http://www.conel.co.kr,42506,1,0,127.0805099,37.557290299999998,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzExIyQxIyQzIyQ4MiQyNjEyMjIjNjEjJDEjJDgjJDgz
퀸스의원,의원,서울,광진구,자양동,"서울특별시 광진구 능동로 50, 2층 (자양동, 이튼타워리버상가 2차)",02-447-2808,http://sb.wazzang.net/024472808/,38971,1,0,127.0693472,37.535663100000001,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ5MiQzNjEyMjIjNjEjJDEjJDgjJDgz
큰열매여성의원,의원,서울,광진구,중곡동,"서울특별시 광진구 용마산로 23, 1.2.3층 (중곡동)",454-3576,http://www.bigfruit.co.kr/,35892,1,0,127.0879461,37.555756000000002,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQwMyQzNjE0ODEjNzEjJDEjJDgjJDgz
톤즈의원,의원,서울,광진구,자양동,"서울특별시 광진구 아차산로 212, 2층 206,207호 (자양동)",02-6941-1966,https://tonesclinic.com/geondae?lang=ko,45736,2,0,127.066678,37.540820500000002,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ4MiQzNjE0ODEjNjEjJDEjJDQjJDgz
피부사랑의원,의원,서울,광진구,화양동,"서울특별시 광진구 능동로 103, 5층 2,3호 (화양동)",469-9757,http://www.slskin.com/default/,37725,1,0,127.0705131,37.540339600000003,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQwMyQzNjE4MzIjNjEjJDEjJDQjJDgz
건강세상의원,의원,서울,구로구,구로동,"서울특별시 구로구 구로동로 77, 동해빌딩 1,2,3층 (구로동)",02-3281-8285,www.geonsei.co.kr/,37960,3,0,126.88557969999999,37.485557399999998,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQwMyQzNjEwMDIjODEjJDEjJDIjJDgz
고려가정의학과의원,의원,서울,구로구,개봉동,"서울특별시 구로구 개봉로 23, 고려크리닉센터 3층 (개봉동)",02-2616-7272,www.koreafmclinic.co.kr/,37284,1,0,126.8560445,37.487776799999999,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQ4OSQzNjE0ODEjODEjJDEjJDYjJDgz
곽승민의원,의원,서울,구로구,구로동,"서울특별시 구로구 구로동로 135, 남부빌딩 4층 (구로동)",02-2676-1238,http://,35558,1,0,126.8836781,37.4906462,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzQxIyQxIyQ3IyQ3OSQzNjEyMjIjNTEjJDEjJDIjJDgz
구로중앙외과의원,의원,서울,구로구,구로동,"서울특별시 구로구 구로동로 188, (구로동)",02-857-1189,http://www.centerclinic.co.kr,42437,1,0,126.88294759999999,37.495426600000002,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQwMyQ0NjEwMDIjNjEjJDEjJDgjJDgz
닥터에버스의원,의원,서울,구로구,구로동,"서울특별시 구로구 디지털로26길 123, 지플러스타워 203~205호 (구로동)",02-2138-2140,https://evers22.co.kr/,45660,3,0,126.8977122,37.483086900000004,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzUxIyQyIyQ1IyQwMCQyNjE0ODEjNTEjJDEjJDIjJDgz
닥터유비뇨기과의원,의원,서울,구로구,신도림동,"서울특별시 구로구 경인로67길 23, 306호 (신도림동, 신도림2차푸르지오)",02-2637-7560,http://www.mantop.co.kr,40151,1,0,126.88947760000001,37.510587899999997,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ5MiQ0NjEwMDIjNTEjJDEjJDIjJDgz
더맑은의원,의원,서울,구로구,신도림동,"서울특별시 구로구 경인로63길 11, 신도림 크라운빌2 오피스텔 2층 일부호 (신도림동)",02-3439-7333,http://theclearskin.co.kr/,40511,1,0,126.8852072,37.507707600000003,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ2MiQzNjEyMjIjNDEjJDEjJDQjJDgz
미인의원,의원,서울,구로구,구로동,"서울특별시 구로구 구로중앙로31길 34, 4층일부,5층 (구로동)",02-858-6008,miinclinic.kr,43319,1,0,126.8849429,37.498693099999997,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQ5OSQzNjE0ODEjNTEjJDEjJDIjJDgz
사랑의피부과의원,의원,서울,구로구,구로동,"서울특별시 구로구 구로중앙로 60, (구로동, 대림오페라타워)",02-855-3591,http://www.skincha.com,32471,1,1,126.8894253,37.495142000000001,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ4MiQzNjEwMDIjODEjJDEjJDIjJDgz
삼성드림안과의원,의원,서울,구로구,구로동,"서울특별시 구로구 새말로 89, 302호 (구로동)",02-855-8301,http://www.dreameye.co.kr,40317,1,0,126.8898406,37.5056084,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ5OSQzNjEyMjIjNDEjJDEjJDgjJDgz
성재의원,의원,서울,구로구,궁동,"서울특별시 구로구 오리로 1268, 유림빌딩 1~2층 (궁동)",02-2625-7533,http://sjclinic.com/,35923,1,0,126.83082520000001,37.494917999999998,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNjEjJDEjJDQjJDgz
슈퍼스타피부과의원,의원,서울,구로구,구로동,"서울특별시 구로구 디지털로32길 79, 조영빌딩 4층 (구로동)",02-859-7579,http://www.superskin.co.kr,40963,1,1,126.8997792,37.483533600000001,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ4MiQ0NjE0ODEjODEjJDEjJDYjJDgz
아름생가정의학과의원,의원,서울,구로구,고척동,"서울특별시 구로구 중앙로15길 107, 2층 (고척동)",02-2060-7621,http://www.ungman.kr/index.asp,38945,1,0,126.8539657,37.507336500000001,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ3OSQzNjEyMjIjNTEjJDEjJDIjJDgz
연세연합의원,의원,서울,구로구,오류동,"서울특별시 구로구 서해안로 2338, 2,3층 (오류동)",02-2685-0075,http://www.yonseiclinic.co.kr/index.asp,39010,1,0,126.8441772,37.493496700000001,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ5MiQyNjEwMDIjNjEjJDEjJDQjJDgz
이아소내과의원,의원,서울,구로구,고척동,"서울특별시 구로구 중앙로 60, 강산메디칼프라자 5층 (고척동)",02-2066-8866,www.iasomed.co.kr/,40052,2,0,126.862572,37.503115800000003,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQxMyQzNjEwMDIjNDEjJDEjJDgjJDgz
지앤산부인과의원,의원,서울,구로구,구로동,"서울특별시 구로구 시흥대로 559, 부원빌딩 3,4층 (구로동)",02-852-2828,http://www.jiaen.co.kr,41176,1,0,126.9011912,37.483145899999997,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ4OSQ0NjEwMDIjNjEjJDEjJDAjJDgz
진가정의학과의원,의원,서울,구로구,구로동,"서울특별시 구로구 디지털로33길 11, 에이스테크노타워8차 201호 (구로동)",02-2025-7120,http://jinfamily.co.kr,41116,1,0,126.8954779,37.485672899999997,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQyIyQxIyQwMCQzNjE0ODEjNzEjJDEjJDgjJDgz
참좋은내과의원,의원,서울,구로구,구로동,"서울특별시 구로구 구로동로 147, MEDI FLOWER 147 3층 (구로동)",02-839-0075,http://goodim.net,40960,2,0,126.8834154,37.491706000000001,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ2MiQyNjEyMjIjNjEjJDEjJDQjJDgz
코앤유의원,의원,서울,구로구,신도림동,"서울특별시 구로구 경인로59길 8, 태영프라자 311호 (신도림동)",02-2633-5687,http://www.coyou.co.kr,40086,1,0,126.8833762,37.506403400000004,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzIxIyQxIyQ1IyQ4MiQyNjE0ODEjNzEjJDEjJDgjJDgz
탑비뇨기과의원,의원,서울,구로구,개봉동,"서울특별시 구로구 개봉로24길 46, 206~208호 (개봉동, 신영지웰 에스테이트 개봉역)",02-2687-9575,http://www.top2u.co.kr/,37334,1,0,126.8576298,37.495591599999997,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzExIyQxIyQ3IyQ2MiQ0NjEwMDIjNTEjJDEjJDYjJDgz
한길의원,의원,서울,구로구,개봉동,"서울특별시 구로구 고척로21나길 18, 2층 (개봉동)",02-2617-8887,www.hangilclinic.co.kr/,33343,1,0,126.8446757,37.502877300000002,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ4OSQ0NjEwMDIjNjEjJDEjJDgjJDgz
(재)이랜드재단 이랜드의원,의원,서울,금천구,가산동,"서울특별시 금천구 가산디지털1로 186, 제이플라츠 401~402호 (가산동)",2635-8668,http://www.elandclinic.com,39464,5,0,126.88158110000001,37.4819131,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQzIyQ4OSQyNjEyMjIjNTEjJDEjJDIjJDgz
고려고든정형외과의원,의원,서울,금천구,시흥동,"서울특별시 금천구 시흥대로 230, 4층 (시흥동, 서평빌딩)",803-9700,http://www.kodeunos.co.kr/index.asp,40665,1,0,126.9012036,37.454427799999998,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ5MiQzNjEwMDIjNjEjJDEjJDgjJDgz
굿아이금천이안과의원,의원,서울,금천구,시흥동,"서울특별시 금천구 시흥대로 214, 501호 (시흥동, 비즈메드)",02-805-2700,http://www.goodeye.kr,40163,1,0,126.9016824,37.453052800000002,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ3MiQyNjEwMDIjNTEjJDEjJDIjJDgz
네오의원,의원,서울,금천구,독산동,"서울특별시 금천구 시흥대로 403, (독산동, 셈프레팜)",02-861-0610,http://www.neoclinic.kr/,40570,1,0,126.8974927,37.469814100000001,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzExIyQyIyQ3IyQwMCQzNjEwMDIjNDEjJDEjJDgjJDgz
더편한내과의원,의원,서울,금천구,시흥동,"서울특별시 금천구 금하로 705, (주)남성프라자 3층 3호 (시흥동)",02-808-7050,https://thecomfortclinic.co.kr,45908,2,0,126.9083608,37.451580300000003,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ5MiQzNjEwMDIjNDEjJDEjJDQjJDgz
빈센트의원,의원,서울,금천구,독산동,"서울특별시 금천구 한내로 62, 3층 3030호 (독산동, 한신코아상가)",898-9121,http://www.vincentclinic.com/,35811,1,0,126.8897219,37.4558526,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQxIyQ5MiQzNjEwMDIjNDEjJDEjJDgjJDgz
연세닥터스내과의원,의원,서울,금천구,독산동,"서울특별시 금천구 독산로93길 41, 2,3층 (독산동)",02-862-8300,http://simonch1.drline.net/index.asp,37415,1,0,126.9008982,37.473899000000003,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQzIyQ3MiQyNjEwMDIjNjEjJDEjJDgjJDgz
홀인원의원,의원,서울,금천구,가산동,"서울특별시 금천구 벚꽃로 298, 217호 (가산동, 대륭포스트타워6차)",02-2083-8575,http://www.manpride.net,40680,1,0,126.8837813,37.481400200000003,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzExIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDIjJDgz
강북이지함피부과의원,의원,서울,노원구,상계동,"서울특별시 노원구 노해로 457, 은성빌딩 2층 (상계동)",939-4700,http://www.ljh.co.kr/index.php,37503,1,1,127.0587803,37.654186000000003,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQ2MiQyNjEwMDIjNTEjJDEjJDYjJDgz
고은미즈의원,의원,서울,노원구,상계동,"서울특별시 노원구 동일로 1553, (상계동)",02-3392-3338,http://www.gomiz.co.kr,40245,1,0,127.05681300000001,37.667086900000001,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQxMyQzNjE0ODEjNTEjJDEjJDIjJDgz
기쁜가정의학과의원,의원,서울,노원구,하계동,"서울특별시 노원구 노원로 257, 4층 (하계동)",02-971-4913,http://www.happyparkclinic.com,38114,1,0,127.07277329999999,37.640268499999998,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzMxIyQyIyQ3IyQwMCQ0NjEwMDIjNTEjJDEjJDYjJDgz
노원탑365의원,의원,서울,노원구,상계동,"서울특별시 노원구 노원로 456, 백암빌딩 2층 201호 (상계동)",02-935-0365,https://www.no1top365.com,46099,1,0,127.0667436,37.657435700000001,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ3MiQ0NjE0ODEjODEjJDEjJDYjJDgz
닥터로피부과의원,의원,서울,노원구,상계동,"서울특별시 노원구 노해로 482, 덕영빌딩 7층 (상계동)",02-937-0043,http://rhoskin.com,40542,1,1,127.06173269999999,37.6542666,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzExIyQxIyQzIyQwMyQyNjEwMDIjODEjJDEjJDIjJDgz
박가정의원,의원,서울,노원구,상계동,"서울특별시 노원구 상계로27길 15, (상계동, 석경빌딩)",02-936-4644,http://www.drparks.co.kr,36707,1,0,127.0702517,37.659235299999999,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQ3MiQ0NjEwMDIjNTEjJDEjJDIjJDgz
서울맥마취통증의학과의원,의원,서울,노원구,상계동,"서울특별시 노원구 노해로 480, 조광빌딩 6층 (상계동)",02-934-1119,http://www.macpain.co.kr,39275,1,0,127.06145309999999,37.654185200000001,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzIxIyQxIyQ1IyQ2MiQyNjEwMDIjNzEjJDEjJDgjJDgz
서울비뇨기과의원,의원,서울,노원구,상계동,"서울특별시 노원구 노해로 492, (상계동, 프린스빌딩)",02-951-4336,http://www.uronowon.com,40253,1,0,127.0626968,37.654463499999999,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQ4OSQzNjE4MzIjNjEjJDEjJDQjJDgz
서울삼성내과의원,의원,서울,노원구,상계동,"서울특별시 노원구 동일로 1547, 동남빌딩 6층층 601호 (상계동)",,http://www.samsunghealth.net,40975,1,0,127.0569555,37.6665688,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQwMyQyNjEyMjIjNjEjJDEjJDAjJDgz
아름다운여성의원,의원,서울,노원구,중계동,"서울특별시 노원구 한글비석로 383, 2층 201호,202호 (중계동, 삼창프라자)",02-936-0374,http://www.womencafe.co.kr,36770,1,0,127.07254709999999,37.658952399999997,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQ5MiQyNjE0ODEjNTEjJDEjJDIjJDgz
어비뇨기과의원,의원,서울,노원구,상계동,"서울특별시 노원구 동일로 1401, 2층 (상계동, 상아빌딩)",02-930-0131,http://www.stone-clinic.com,36132,3,0,127.0604045,37.653582399999998,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ5MiQ0NjE0ODEjNzEjJDEjJDgjJDgz
에이스항외과의원,의원,서울,노원구,상계동,"서울특별시 노원구 동일로 1396, 8층 (상계동, 중원빌딩)",02-932-7588,http://www.acehang.co.kr,39458,1,0,127.061325,37.653248099999999,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz
이종호의원,의원,서울,노원구,상계동,"서울특별시 노원구 동일로 1689, 211호 (상계동, 하이베라스)",932-9366,http://www.whiteskinclinic.co.kr/,34397,1,0,127.0549618,37.679123500000003,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQwMyQyNjE4MzIjNjEjJDEjJDAjJDgz
제민통합내과정형외과의원,의원,서울,노원구,상계동,"서울특별시 노원구 상계로 63-7, 청우빌딩 (상계동)",02-936-6390,http://www.jeminmedi.co.kr,39510,2,0,127.06189550000001,37.656512499999998,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzUxIyQxIyQxIyQ4MiQ0NjEwMDIjNTEjJDEjJDIjJDgz
중계우리들의원,의원,서울,노원구,중계동,"서울특별시 노원구 한글비석로 235, 하나프라자빌딩 401호,402호,403호 (중계동)",02-931-8270,http://www.wooriclinic.net/index.asp,37450,1,0,127.0763585,37.648772800000003,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ2MiQyNjEyMjIjNjEjJDEjJDgjJDgz
중앙의원,의원,서울,노원구,월계동,"서울특별시 노원구 월계로55길 4, 205호 (월계동, 사슴아파트)",02-975-9860,http://,41715,1,0,127.0609256,37.631937000000001,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ4OSQzNjE0ODEjNTEjJDEjJDYjJDgz
차앤박피부과의원,의원,서울,노원구,상계동,"서울특별시 노원구 노해로 495, (상계동, 삼용빌딩)",02-933-0571,http://www.cnpskin.com/hos/main.php?groupid=cnpskin18,39171,2,2,127.0631037,37.655120699999998,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzExIyQxIyQ3IyQ5MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
청담보드레의원,의원,서울,노원구,공릉동,"서울특별시 노원구 화랑로 441, 미라쉘 201호 (공릉동)",02-6737-7776,https://www.cd-bodre.com/,45691,1,0,127.0763276,37.6182759,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQwMyQyNjEyMjIjNjEjJDEjJDQjJDgz
탑메디피부과의원,의원,서울,노원구,중계동,"서울특별시 노원구 한글비석로 270, 스카이타워 4층 401,402호 (중계동)",932-0770,http://www.topmediskin.com,40512,1,1,127.0774074,37.651577899999999,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ2MiQyNjE4MzIjNjEjJDEjJDQjJDgz
태릉본비뇨기과의원,의원,서울,노원구,공릉동,"서울특별시 노원구 동일로 1003, 3층 (공릉동)",02-960-8108,http://www.bornuro.co.kr/,40396,1,0,127.074654,37.619718300000002,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQ3IyQ5MiQyNjE4MzIjNTEjJDEjJDYjJDgz
피오나여성의원,의원,서울,노원구,상계동,"서울특별시 노원구 상계로 77, 3층 (상계동, 다나프라자)",02-951-7111,www.fionaclinic.co.kr/,40232,1,0,127.0635415,37.656739399999999,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ4OSQzNjE0ODEjNTEjJDEjJDIjJDgz
행복한피부과의원,의원,서울,노원구,상계동,"서울특별시 노원구 동일로 1401, 상아빌딩 지상5층 (상계동)",02-932-2255,http://www.happyskin.co.kr,37725,1,1,127.0604045,37.653582399999998,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQxMyQzNjE4MzIjNjEjJDEjJDAjJDgz
힐링산부인과의원,의원,서울,노원구,상계동,"서울특별시 노원구 노해로 485, 7층 (상계동, 금정빌딩)",02-952-9100,www.healing-lady.com,40227,1,0,127.0619421,37.654878699999998,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ5MiQyNjEwMDIjNjEjJDEjJDAjJDgz
김민석재활의학과의원,의원,서울,도봉구,창동,"서울특별시 도봉구 노해로63길 78, (창동)",02-999-4811,http://www.painzeroclinic.com/,36272,1,0,127.0463482,37.6525824,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQ4MiQzNjEyMjIjNjEjJDEjJDgjJDgz
더샤인한스의원,의원,서울,도봉구,창동,"서울특별시 도봉구 노해로 341, 101동 307호 (창동, 신원리베르텔)",990-3002,http://mantamo.com,40942,1,0,127.0459347,37.651455300000002,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQwMyQzNjEyMjIjNzEjJDEjJDgjJDgz
방학연세이비인후과의원,의원,서울,도봉구,방학동,"서울특별시 도봉구 도봉로 726, 3층 (방학동)",02-6409-7582,https://banghakyonseient.com,45888,1,0,127.04385430000001,37.669084699999999,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ2MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
서울항맥외과의원,의원,서울,도봉구,창동,"서울특별시 도봉구 도봉로 488, 6층 (창동, 대명빌딩)",02-997-0700,http://www.anovein.com/,40277,1,0,127.03528129999999,37.648993599999997,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz
양시영내과의원,의원,서울,도봉구,창동,"서울특별시 도봉구 덕릉로 225, (창동)",990-5100,http://www.bestyang.com/,41053,1,0,127.03735380000001,37.638272499999999,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQwMyQyNjE0ODEjNjEjJDEjJDAjJDgz
연세애드미피부과의원,의원,서울,도봉구,창동,"서울특별시 도봉구 도봉로 496, 201호 (창동)",02-906-1400,http://www.addbeauty.co.kr,39888,1,1,127.0357458,37.649690900000003,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ3OSQyNjE4MzIjNTEjJDEjJDYjJDgz
김현우내과의원,의원,서울,동대문구,전농동,"서울특별시 동대문구 전농로 126, 4,5층 (전농동)",02-2215-9964,http://www.ekmg.org,35829,3,0,127.057982,37.576268399999996,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQxIyQwMyQzNjE0ODEjNDEjJDEjJDgjJDgz
더힐피부과의원,의원,서울,동대문구,전농동,"서울특별시 동대문구 왕산로36길 6, 힐스테이트 청량리 더퍼스트 201~207호, 209~211호 (전농동)",02-960-3469,https://thehealddm.com,45468,3,3,127.0434748,37.579220100000001,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz
동대문닥터스피부과의원,의원,서울,동대문구,전농동,"서울특별시 동대문구 왕산로 186, 청량리역 우남SL타워300 2층 203~216호 (전농동)",02-6949-1201,https://www.doctors365.co.kr/branch/dongdaemun.php,45757,3,3,127.044073,37.579394600000001,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ3OSQzNjEwMDIjNjEjJDEjJDgjJDgz
미즈아인산부인과의원,의원,서울,동대문구,청량리동,"서울특별시 동대문구 약령시로 133, 2층 (청량리동)",02-965-7770,http://www.mizain.co.kr/,38442,1,0,127.04476080000001,37.583391900000002,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ2MiQ0NjEwMDIjODEjJDEjJDIjJDgz
서울라인성형외과의원,의원,서울,동대문구,답십리동,"서울특별시 동대문구 천호대로 295, 2층 (답십리동)",02-2214-8001,http://www.seoulline.com,39496,1,0,127.05386900000001,37.566464400000001,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQ4OSQzNjEwMDIjNDEjJDEjJDQjJDgz
서울아트피부과의원,의원,서울,동대문구,이문동,"서울특별시 동대문구 휘경로 6, 사이버한국외국어대학교 제2교사 4층 (이문동)",02-966-1357,https://seoulartclinic.modoo.at,45580,1,1,127.060759,37.596050900000002,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQwMyQyNjEwMDIjNjEjJDEjJDAjJDgz
서울청명안과의원,의원,서울,동대문구,제기동,"서울특별시 동대문구 왕산로 181, 1층 102호 (제기동)",02-6953-1285,https://cmeyeclinic.co.kr,46058,2,0,127.04318689999999,37.579842800000002,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ5MiQzNjE0ODEjNjEjJDEjJDAjJDgz
